ID,duration,wav,spk_id,wrd,lang
Wordsmith_-_The_Statement_23,5.550992820000005,jamendolyrics/Wordsmith_-_The_Statement_23.wav,Wordsmith_-_The_Statement_23_english,LIVE IN A TIME OF LOST HOPE WE GOT NO ROPES FOR THAT DOWN SLOPE WE GOT MANY WITH PLENTY THAT SAY NOPE WE GOT REFUGEES ON,en
Wordsmith_-_The_Statement_24,7.327861538299999,jamendolyrics/Wordsmith_-_The_Statement_24.wav,Wordsmith_-_The_Statement_24_english,BROKE BOATS I'M LIKE HUHHHH REAL LIFE WITH NO TV MILLIONAIRES STAY GREEDY NO LOVE AND THERE'S NO GRUB WE GOT THE HOMELESS SAYING FEED ME,en
Wordsmith_-_The_Statement_25,6.265864186900018,jamendolyrics/Wordsmith_-_The_Statement_25.wav,Wordsmith_-_The_Statement_25_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_26,6.422913419499992,jamendolyrics/Wordsmith_-_The_Statement_26.wav,Wordsmith_-_The_Statement_26_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_27,3.174477775599996,jamendolyrics/Wordsmith_-_The_Statement_27.wav,Wordsmith_-_The_Statement_27_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_28,3.227447284899995,jamendolyrics/Wordsmith_-_The_Statement_28.wav,Wordsmith_-_The_Statement_28_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_29,3.182386844700005,jamendolyrics/Wordsmith_-_The_Statement_29.wav,Wordsmith_-_The_Statement_29_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_30,3.508107734899994,jamendolyrics/Wordsmith_-_The_Statement_30.wav,Wordsmith_-_The_Statement_30_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
JASON_MILLER_-_CROWD_PLEASER_0,1.7837677760999997,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_0.wav,JASON_MILLER_-_CROWD_PLEASER_0_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_1,1.6279511354,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_1.wav,JASON_MILLER_-_CROWD_PLEASER_1_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_2,1.4469973670000051,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_2.wav,JASON_MILLER_-_CROWD_PLEASER_2_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_3,1.5824670999999988,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_3.wav,JASON_MILLER_-_CROWD_PLEASER_3_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_4,1.836587434200002,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_4.wav,JASON_MILLER_-_CROWD_PLEASER_4_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_5,1.6130121741000032,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_5.wav,JASON_MILLER_-_CROWD_PLEASER_5_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_6,1.5691380913000046,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_6.wav,JASON_MILLER_-_CROWD_PLEASER_6_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_7,1.529063640299995,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_7.wav,JASON_MILLER_-_CROWD_PLEASER_7_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_8,1.593709024399999,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_8.wav,JASON_MILLER_-_CROWD_PLEASER_8_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_9,1.9505167642000032,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_9.wav,JASON_MILLER_-_CROWD_PLEASER_9_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_10,1.6011687807,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_10.wav,JASON_MILLER_-_CROWD_PLEASER_10_english,PEOPLE TELLING LIES ON ME,en
JASON_MILLER_-_CROWD_PLEASER_11,0.8436019868999978,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_11.wav,JASON_MILLER_-_CROWD_PLEASER_11_english,FEELING LIKE PAC,en
JASON_MILLER_-_CROWD_PLEASER_12,1.0385538564999948,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_12.wav,JASON_MILLER_-_CROWD_PLEASER_12_english,ALL EYES ON ME,en
JASON_MILLER_-_CROWD_PLEASER_13,0.9063657368000052,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_13.wav,JASON_MILLER_-_CROWD_PLEASER_13_english,WHATS MY NEXT RHYME,en
JASON_MILLER_-_CROWD_PLEASER_14,0.5546250911000072,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_14.wav,JASON_MILLER_-_CROWD_PLEASER_14_english,GONNA BE,en
JASON_MILLER_-_CROWD_PLEASER_15,1.4198023436000042,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_15.wav,JASON_MILLER_-_CROWD_PLEASER_15_english,DULL MOTHER FUCKERS CAN'T NEVER EVER,en
JASON_MILLER_-_CROWD_PLEASER_16,0.9588893132999984,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_16.wav,JASON_MILLER_-_CROWD_PLEASER_16_english,SHINE OFF ME,en
JASON_MILLER_-_CROWD_PLEASER_17,0.6424881224999979,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_17.wav,JASON_MILLER_-_CROWD_PLEASER_17_english,WAIT FOR IT,en
JASON_MILLER_-_CROWD_PLEASER_18,0.5497628454000036,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_18.wav,JASON_MILLER_-_CROWD_PLEASER_18_english,WAIT FOR IT,en
JASON_MILLER_-_CROWD_PLEASER_19,0.8097916071999975,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_19.wav,JASON_MILLER_-_CROWD_PLEASER_19_english,WAIT FOR IT,en
JASON_MILLER_-_CROWD_PLEASER_20,2.214475915500003,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_20.wav,JASON_MILLER_-_CROWD_PLEASER_20_english,DON'T WORRY THE MY HATERS IS GONNA PAY FOR IT,en
JASON_MILLER_-_CROWD_PLEASER_21,2.2259387254999936,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_21.wav,JASON_MILLER_-_CROWD_PLEASER_21_english,CHASE DREAMS DUMB NIGGAS CHASE WHORES,en
JASON_MILLER_-_CROWD_PLEASER_22,1.3789956730999933,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_22.wav,JASON_MILLER_-_CROWD_PLEASER_22_english,OVER SEA'S ON A GREAT TOUR,en
JASON_MILLER_-_CROWD_PLEASER_23,1.9741025013000024,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_23.wav,JASON_MILLER_-_CROWD_PLEASER_23_english,OR MAYBE I'M JUST DREAMING,en
JASON_MILLER_-_CROWD_PLEASER_24,1.520662548200001,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_24.wav,JASON_MILLER_-_CROWD_PLEASER_24_english,IT BEATS BEING WITH DEMONS OR,en
JASON_MILLER_-_CROWD_PLEASER_25,2.7538003239999966,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_25.wav,JASON_MILLER_-_CROWD_PLEASER_25_english,A NIGGA SCHEMING OR AT LEAST IM THINKING OF AN ACHIEVEMENT,en
JASON_MILLER_-_CROWD_PLEASER_26,1.6556129941999984,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_26.wav,JASON_MILLER_-_CROWD_PLEASER_26_english,PEOPLE TALK SHIT FOR FOUR SEASONS,en
JASON_MILLER_-_CROWD_PLEASER_27,0.8906150144999998,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_27.wav,JASON_MILLER_-_CROWD_PLEASER_27_english,FOR NO REASON,en
JASON_MILLER_-_CROWD_PLEASER_28,1.959447557200008,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_28.wav,JASON_MILLER_-_CROWD_PLEASER_28_english,PEOPLE DOG LEBRON UNTIL LEBRON SHOW UP,en
JASON_MILLER_-_CROWD_PLEASER_29,1.894677259399998,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_29.wav,JASON_MILLER_-_CROWD_PLEASER_29_english,WHEN HE STEP ON THE PAINT THEN THEIR GUARDS GO UP,en
JASON_MILLER_-_CROWD_PLEASER_30,2.307246255300001,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_30.wav,JASON_MILLER_-_CROWD_PLEASER_30_english,SCORES UP ALL THE APPLAUDS GO UP,en
JASON_MILLER_-_CROWD_PLEASER_31,2.988793092300014,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_31.wav,JASON_MILLER_-_CROWD_PLEASER_31_english,AND EVERYBODY IN THE WHOLE DAMN COURT GOES NUTS,en
JASON_MILLER_-_CROWD_PLEASER_32,1.5782500849999934,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_32.wav,JASON_MILLER_-_CROWD_PLEASER_32_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_33,1.5214223635999955,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_33.wav,JASON_MILLER_-_CROWD_PLEASER_33_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_34,1.507111217699986,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_34.wav,JASON_MILLER_-_CROWD_PLEASER_34_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_35,1.661325688100007,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_35.wav,JASON_MILLER_-_CROWD_PLEASER_35_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_36,1.7184093042999962,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_36.wav,JASON_MILLER_-_CROWD_PLEASER_36_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_37,1.5778202033999946,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_37.wav,JASON_MILLER_-_CROWD_PLEASER_37_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_38,1.522495250399999,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_38.wav,JASON_MILLER_-_CROWD_PLEASER_38_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_39,1.5002649716000036,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_39.wav,JASON_MILLER_-_CROWD_PLEASER_39_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_40,1.5787285223999987,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_40.wav,JASON_MILLER_-_CROWD_PLEASER_40_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_41,1.7975572053000093,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_41.wav,JASON_MILLER_-_CROWD_PLEASER_41_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_42,0.9689396993999964,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_42.wav,JASON_MILLER_-_CROWD_PLEASER_42_english,SPECTATORS,en
JASON_MILLER_-_CROWD_PLEASER_43,0.8910873473000009,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_43.wav,JASON_MILLER_-_CROWD_PLEASER_43_english,SIDE LINERS,en
JASON_MILLER_-_CROWD_PLEASER_44,0.6420114715000125,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_44.wav,JASON_MILLER_-_CROWD_PLEASER_44_english,SPENDING DAYS,en
JASON_MILLER_-_CROWD_PLEASER_45,1.5027245288000015,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_45.wav,JASON_MILLER_-_CROWD_PLEASER_45_english,COMING UP WITH SLY COMMENTS,en
JASON_MILLER_-_CROWD_PLEASER_46,2.576485990099997,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_46.wav,JASON_MILLER_-_CROWD_PLEASER_46_english,THAT'S PSYCHOTIC WHY TRY A TARNISH SUCH A FLY PRODUCT,en
JASON_MILLER_-_CROWD_PLEASER_47,2.0004111699999925,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_47.wav,JASON_MILLER_-_CROWD_PLEASER_47_english,WHY BE MAD JUST CAUSE I GOT HEY,en
JASON_MILLER_-_CROWD_PLEASER_48,0.7737731784000061,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_48.wav,JASON_MILLER_-_CROWD_PLEASER_48_english,I MAY NEVER KNOW,en
JASON_MILLER_-_CROWD_PLEASER_49,2.954420976199998,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_49.wav,JASON_MILLER_-_CROWD_PLEASER_49_english,WAVE TO THE HATERS THAT PUT ME ON THE PEDESTAL TALK SMACK,en
JASON_MILLER_-_CROWD_PLEASER_50,1.6753772242000051,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_50.wav,JASON_MILLER_-_CROWD_PLEASER_50_english,BUT THEY REALLY KNOW I'M INCREDIBLE,en
JASON_MILLER_-_CROWD_PLEASER_51,1.678174293400005,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_51.wav,JASON_MILLER_-_CROWD_PLEASER_51_english,UNFORGETTABLE YOUNG BLUE EYES,en
JASON_MILLER_-_CROWD_PLEASER_52,1.3834595402000076,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_52.wav,JASON_MILLER_-_CROWD_PLEASER_52_english,THE NEW GUY IS ON SCHEDULE,en
JASON_MILLER_-_CROWD_PLEASER_53,2.26816402930001,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_53.wav,JASON_MILLER_-_CROWD_PLEASER_53_english,MAN BEHIND BARS AND THATS MINUS THE FEDERAL,en
JASON_MILLER_-_CROWD_PLEASER_54,1.4351224378999916,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_54.wav,JASON_MILLER_-_CROWD_PLEASER_54_english,STONE GIANT WHAT THE HELL,en
JASON_MILLER_-_CROWD_PLEASER_55,0.8548281723999906,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_55.wav,JASON_MILLER_-_CROWD_PLEASER_55_english,COULD SOME PEBBLES DO,en
JASON_MILLER_-_CROWD_PLEASER_56,2.038531275900013,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_56.wav,JASON_MILLER_-_CROWD_PLEASER_56_english,WHILE YOU REVEL IN DRAMA IM BUILDING REVENUE,en
JASON_MILLER_-_CROWD_PLEASER_57,2.287465518299996,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_57.wav,JASON_MILLER_-_CROWD_PLEASER_57_english,TELL THEM YOU'LL GET THEM TOMORROW THEIR AIN'T NOTHING STRESSING YOU,en
JASON_MILLER_-_CROWD_PLEASER_58,1.69872049049998,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_58.wav,JASON_MILLER_-_CROWD_PLEASER_58_english,LIFE GOES ON LIFES GOES ON,en
JASON_MILLER_-_CROWD_PLEASER_59,2.191044284100016,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_59.wav,JASON_MILLER_-_CROWD_PLEASER_59_english,YOU WAS THE SHIT EVEN BEFORE THOSE LIGHTS WENT ON,en
JASON_MILLER_-_CROWD_PLEASER_60,2.3026603464999766,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_60.wav,JASON_MILLER_-_CROWD_PLEASER_60_english,THEY GONNA TRASH YOU EVEN IF THEY LIKE YOUR SONG,en
JASON_MILLER_-_CROWD_PLEASER_61,2.277602589100013,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_61.wav,JASON_MILLER_-_CROWD_PLEASER_61_english,PEOPLE ALWAYS GONNA JUDGE HOMIE RIGHT OR WRONG,en
JASON_MILLER_-_CROWD_PLEASER_62,1.5608731432000127,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_62.wav,JASON_MILLER_-_CROWD_PLEASER_62_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_63,1.5371742579000056,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_63.wav,JASON_MILLER_-_CROWD_PLEASER_63_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_64,1.534757708599983,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_64.wav,JASON_MILLER_-_CROWD_PLEASER_64_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_65,1.6408629125999994,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_65.wav,JASON_MILLER_-_CROWD_PLEASER_65_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_66,1.6578399624999918,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_66.wav,JASON_MILLER_-_CROWD_PLEASER_66_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_67,1.490002513200011,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_67.wav,JASON_MILLER_-_CROWD_PLEASER_67_english,PEOPLE GONNA HATE LET THEM DO IT,en
JASON_MILLER_-_CROWD_PLEASER_68,1.5655520126000226,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_68.wav,JASON_MILLER_-_CROWD_PLEASER_68_english,SHINE LIKE IT AIN'T NOTHING TO IT,en
JASON_MILLER_-_CROWD_PLEASER_69,1.574282393699974,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_69.wav,JASON_MILLER_-_CROWD_PLEASER_69_english,DAMN YOU A MAJOR INFLUENCE,en
JASON_MILLER_-_CROWD_PLEASER_70,1.6123376706999863,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_70.wav,JASON_MILLER_-_CROWD_PLEASER_70_english,SKATE LIKE THERE AIN'T NOTHING DOING,en
JASON_MILLER_-_CROWD_PLEASER_71,1.764215308899992,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_71.wav,JASON_MILLER_-_CROWD_PLEASER_71_english,LIVE LIFE DON'T SAY NOTHING TO THEM,en
JASON_MILLER_-_CROWD_PLEASER_72,1.4759512827000094,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_72.wav,JASON_MILLER_-_CROWD_PLEASER_72_english,WE DON'T GIVE A DAMN WHAT YOU DID,en
JASON_MILLER_-_CROWD_PLEASER_73,1.4035586543999727,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_73.wav,JASON_MILLER_-_CROWD_PLEASER_73_english,WE DON'T GIVE A DAMN WHO ARE,en
JASON_MILLER_-_CROWD_PLEASER_74,1.554384708800001,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_74.wav,JASON_MILLER_-_CROWD_PLEASER_74_english,HOMIE YOU AINT DOWN WITH THE TEAM,en
JASON_MILLER_-_CROWD_PLEASER_75,1.5084454348000236,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_75.wav,JASON_MILLER_-_CROWD_PLEASER_75_english,WE DON'T GIVE A DAMN WHAT YOU THINK,en
JASON_MILLER_-_CROWD_PLEASER_76,1.5937777380999876,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_76.wav,JASON_MILLER_-_CROWD_PLEASER_76_english,WE DON'T GIVE A DAMN WHAT YOU THOUGHT,en
JASON_MILLER_-_CROWD_PLEASER_77,1.54326853149999,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_77.wav,JASON_MILLER_-_CROWD_PLEASER_77_english,WE DON'T GIVE A DAMN WHAT YOU DID,en
JASON_MILLER_-_CROWD_PLEASER_78,1.3873274621000178,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_78.wav,JASON_MILLER_-_CROWD_PLEASER_78_english,WE DON'T GIVE A DAMN WHO ARE,en
JASON_MILLER_-_CROWD_PLEASER_79,1.4533467243000189,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_79.wav,JASON_MILLER_-_CROWD_PLEASER_79_english,HOMIE YOU AINT DOWN WITH THE TEAM,en
JASON_MILLER_-_CROWD_PLEASER_80,1.4038429735999784,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_80.wav,JASON_MILLER_-_CROWD_PLEASER_80_english,WE DON'T GIVE A DAMN WHAT YOU THINK,en
JASON_MILLER_-_CROWD_PLEASER_81,1.552202597599944,jamendolyrics/JASON_MILLER_-_CROWD_PLEASER_81.wav,JASON_MILLER_-_CROWD_PLEASER_81_english,WE DON'T GIVE A DAMN WHAT YOU THOUGHT,en
Lower_Loveday_-_Is_It_Right__0,5.572814806899995,jamendolyrics/Lower_Loveday_-_Is_It_Right__0.wav,Lower_Loveday_-_Is_It_Right__0_english,LATE NIGHTS STAYING UP MESSAGING YOU,en
Lower_Loveday_-_Is_It_Right__1,6.330341159400007,jamendolyrics/Lower_Loveday_-_Is_It_Right__1.wav,Lower_Loveday_-_Is_It_Right__1_english,CAN I EXPRESS WHAT I'M FEELING FOR YOU WITHOUT REVEALING TRUTHS,en
Lower_Loveday_-_Is_It_Right__2,3.1991066061999973,jamendolyrics/Lower_Loveday_-_Is_It_Right__2.wav,Lower_Loveday_-_Is_It_Right__2_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY,en
Lower_Loveday_-_Is_It_Right__3,3.084506922800003,jamendolyrics/Lower_Loveday_-_Is_It_Right__3.wav,Lower_Loveday_-_Is_It_Right__3_english,THAT'S A MASSIVE UNDERSTATEMENT BABY,en
Lower_Loveday_-_Is_It_Right__4,3.769282614799998,jamendolyrics/Lower_Loveday_-_Is_It_Right__4.wav,Lower_Loveday_-_Is_It_Right__4_english,I CAN'T STOP THINKING ABOUT YOU ALL DAY AND ALL NIGHT,en
Lower_Loveday_-_Is_It_Right__5,1.441925125200008,jamendolyrics/Lower_Loveday_-_Is_It_Right__5.wav,Lower_Loveday_-_Is_It_Right__5_english,BUT IS IT RIGHT,en
Lower_Loveday_-_Is_It_Right__6,5.889657438699999,jamendolyrics/Lower_Loveday_-_Is_It_Right__6.wav,Lower_Loveday_-_Is_It_Right__6_english,FINALLY FIGURED IT OUT I GOT MY HEAD AROUND IT,en
Lower_Loveday_-_Is_It_Right__7,5.933073246899994,jamendolyrics/Lower_Loveday_-_Is_It_Right__7.wav,Lower_Loveday_-_Is_It_Right__7_english,ALTHOUGH I KNOW I'VE GOT TO GET MYSELF OUT OF THIS HABIT,en
Lower_Loveday_-_Is_It_Right__8,5.535129111499998,jamendolyrics/Lower_Loveday_-_Is_It_Right__8.wav,Lower_Loveday_-_Is_It_Right__8_english,OF FALLING FOR SOMEONE WHO'S OUT OF REACH IT'S UNREALISTIC,en
Lower_Loveday_-_Is_It_Right__9,5.640471995400006,jamendolyrics/Lower_Loveday_-_Is_It_Right__9.wav,Lower_Loveday_-_Is_It_Right__9_english,MR DREAM WON'T BECOME A REALITY BUT WAS IT MEANT TO BE,en
Lower_Loveday_-_Is_It_Right__10,3.1387102708000043,jamendolyrics/Lower_Loveday_-_Is_It_Right__10.wav,Lower_Loveday_-_Is_It_Right__10_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY,en
Lower_Loveday_-_Is_It_Right__11,3.263470438799999,jamendolyrics/Lower_Loveday_-_Is_It_Right__11.wav,Lower_Loveday_-_Is_It_Right__11_english,THAT'S A MASSIVE UNDERSTATEMENT BABY,en
Lower_Loveday_-_Is_It_Right__12,3.854376758700013,jamendolyrics/Lower_Loveday_-_Is_It_Right__12.wav,Lower_Loveday_-_Is_It_Right__12_english,CAUSE I THINK ABOUT YOU ALL DAY AND ALL NIGHT,en
Lower_Loveday_-_Is_It_Right__13,1.7108032209999775,jamendolyrics/Lower_Loveday_-_Is_It_Right__13.wav,Lower_Loveday_-_Is_It_Right__13_english,BUT IS IT RIGHT,en
Lower_Loveday_-_Is_It_Right__14,5.795017947299996,jamendolyrics/Lower_Loveday_-_Is_It_Right__14.wav,Lower_Loveday_-_Is_It_Right__14_english,I DON'T KNOW BUT I I KNOW HOW IT FEELS TO ME,en
Lower_Loveday_-_Is_It_Right__15,5.839477401599993,jamendolyrics/Lower_Loveday_-_Is_It_Right__15.wav,Lower_Loveday_-_Is_It_Right__15_english,MAYBE YOU'RE JUST PLAYING GAMES A GAME I DON'T WANNA PLAY,en
Lower_Loveday_-_Is_It_Right__16,6.492837968299995,jamendolyrics/Lower_Loveday_-_Is_It_Right__16.wav,Lower_Loveday_-_Is_It_Right__16_english,I DON'T KNOW BUT I I KNOW HOW IT FEELS TO ME,en
Lower_Loveday_-_Is_It_Right__17,6.366541703300001,jamendolyrics/Lower_Loveday_-_Is_It_Right__17.wav,Lower_Loveday_-_Is_It_Right__17_english,MAYBE YOU'RE JUST PLAYING GAMES A GAME I DON'T WANNA PLAY,en
Lower_Loveday_-_Is_It_Right__18,3.1423822757000157,jamendolyrics/Lower_Loveday_-_Is_It_Right__18.wav,Lower_Loveday_-_Is_It_Right__18_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY,en
Lower_Loveday_-_Is_It_Right__19,3.2818404202000124,jamendolyrics/Lower_Loveday_-_Is_It_Right__19.wav,Lower_Loveday_-_Is_It_Right__19_english,THAT'S A MASSIVE UNDERSTATEMENT BABY,en
Lower_Loveday_-_Is_It_Right__20,3.826539334899991,jamendolyrics/Lower_Loveday_-_Is_It_Right__20.wav,Lower_Loveday_-_Is_It_Right__20_english,CAUSE I'M THINKING ABOUT YOU ALL DAY AND ALL NIGHT,en
Lower_Loveday_-_Is_It_Right__21,1.6498263177999777,jamendolyrics/Lower_Loveday_-_Is_It_Right__21.wav,Lower_Loveday_-_Is_It_Right__21_english,BUT IS IT RIGHT,en
Lower_Loveday_-_Is_It_Right__22,3.109209592900015,jamendolyrics/Lower_Loveday_-_Is_It_Right__22.wav,Lower_Loveday_-_Is_It_Right__22_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY,en
Lower_Loveday_-_Is_It_Right__23,3.178333418400001,jamendolyrics/Lower_Loveday_-_Is_It_Right__23.wav,Lower_Loveday_-_Is_It_Right__23_english,THAT'S A MASSIVE UNDERSTATEMENT BABY,en
Lower_Loveday_-_Is_It_Right__24,3.9922170809000193,jamendolyrics/Lower_Loveday_-_Is_It_Right__24.wav,Lower_Loveday_-_Is_It_Right__24_english,CAUSE I'M THINKING ABOUT YOU ALL DAY AND ALL NIGHT,en
Lower_Loveday_-_Is_It_Right__25,1.471971804800006,jamendolyrics/Lower_Loveday_-_Is_It_Right__25.wav,Lower_Loveday_-_Is_It_Right__25_english,BUT IS IT RIGHT,en
